205.3	0.4725	0.724
205.7	0.4655	0.826
206.1	0.4589	0.938
206.4	0.4522	0.762
206.8	0.4455	0.864
207.2	0.4391	0.976
207.6	0.4327	1.078
208	0.4263	1.19
208.4	0.4201	1.302
208.8	0.414	1.414
209.1	0.4081	1.248
209.5	0.4023	1.36
209.9	0.3964	1.472
210.3	0.3908	1.584
210.7	0.3852	1.716
211.1	0.3798	1.828
211.5	0.3745	1.95
211.8	0.3692	1.784
212.2	0.3638	1.906
212.6	0.3588	2.028
213	0.354	2.15
213.4	0.3489	2.272
213.8	0.3441	2.394
214.2	0.3395	2.516
214.5	0.3347	2.36
214.9	0.3302	2.492
215.3	0.3259	2.614
215.7	0.3214	2.746
216.1	0.3174	2.878
216.5	0.3131	3.01
216.9	0.3091	3.132
217.2	0.3051	2.986
217.6	0.3011	3.128
218	0.2971	3.26
218.4	0.2934	3.392
218.8	0.2899	3.524
219.2	0.2862	3.666
219.6	0.2827	3.808
219.9	0.2792	3.662
220.3	0.2757	3.804
220.7	0.2725	3.945
221.1	0.2693	4.087
221.5	0.2661	4.23
221.9	0.263	4.373
222.3	0.26	4.518
222.7	0.2571	4.664
223	0.2542	4.533
223.4	0.2514	4.68
223.8	0.2486	4.828
224.2	0.246	4.9783
224.6	0.2434	5.1285
225	0.2408	5.28
225.4	0.2383	5.432
225.7	0.2359	5.307
226.1	0.2335	5.461
226.5	0.2312	5.616
226.9	0.2289	5.773
227.3	0.2267	5.93
227.7	0.2246	6.088
228.1	0.2225	6.247
228.4	0.2204	6.128
228.8	0.2184	6.284
229.2	0.2165	6.446
229.6	0.2146	6.618
230	0.2128	6.78
230.4	0.211	6.942
230.8	0.2092	7.114
231.1	0.2075	6.998
231.5	0.2059	7.17
231.9	0.2043	7.332
232.3	0.2027	7.504
232.7	0.2012	7.676
233.1	0.1997	7.848
233.5	0.1982	8.02
233.8	0.1968	7.914
234.2	0.1954	8.086
234.6	0.1941	8.258
235	0.1928	8.44
235.4	0.1915	8.612
235.8	0.1903	8.794
236.2	0.1891	8.976
236.5	0.188	8.87
236.9	0.1869	9.052
237.3	0.1858	9.234
237.7	0.1847	9.416
238.1	0.1836	9.608
238.5	0.1826	9.79
238.9	0.1817	9.972
239.2	0.1807	9.886
239.6	0.1798	10.068
240	0.1789	10.26
240.4	0.178	10.452
240.8	0.1772	10.644
241.2	0.1763	10.836
241.6	0.1755	11.028
241.9	0.1747	10.952
242.3	0.174	11.144
242.7	0.1732	11.346
243.1	0.1725	11.538
243.5	0.1718	11.74
243.9	0.1711	11.942
244.3	0.1704	12.144
244.6	0.1698	12.068
245	0.1691	12.27
245.4	0.1685	12.482
245.8	0.1679	12.684
246.2	0.1673	12.896
246.6	0.1667	13.108
247	0.1661	13.32
247.4	0.1656	13.532
247.7	0.165	13.466
248.1	0.1645	13.688
248.5	0.1639	13.9
248.9	0.1634	14.122
249.3	0.1629	14.334
249.7	0.1624	14.556
250.1	0.1619	14.778
250.4	0.1614	14.732
250.8	0.1609	14.954
251.2	0.1604	15.176
251.6	0.1599	15.418
252	0.1594	15.65
252.4	0.159	15.882
252.8	0.1585	16.114
253.1	0.158	16.068
253.5	0.1575	16.3
253.9	0.1571	16.542
254.3	0.1566	16.784
254.7	0.1561	17.016
255.1	0.1557	17.258
255.5	0.1552	17.51
255.8	0.1547	17.474
256.2	0.1543	17.716
256.6	0.1538	17.968
257	0.1533	18.22
257.4	0.1528	18.472
257.8	0.1523	18.724
258.2	0.1518	18.976
258.5	0.1513	18.95
258.9	0.1508	19.212
259.3	0.1503	19.474
259.7	0.1498	19.736
260.1	0.1493	19.998
260.5	0.1488	20.26
260.9	0.1482	20.522
261.2	0.1477	20.516
261.6	0.1471	20.778
262	0.1466	21.05
262.4	0.146	21.322
262.8	0.1455	21.594
263.2	0.1449	21.876
263.6	0.1443	22.148
263.9	0.1437	22.152
264.3	0.1431	22.434
264.7	0.1424	22.706
265.1	0.1418	22.988
265.5	0.1412	23.28
265.9	0.1405	23.562
266.3	0.1399	23.854
266.6	0.1392	23.858
267	0.1385	24.15
267.4	0.1378	24.442
267.8	0.1371	24.744
268.2	0.1364	25.056
268.6	0.1357	25.368
269	0.1349	25.68
269.4	0.1342	25.892
269.7	0.1334	25.926
270.1	0.1326	26.238
270.5	0.1319	26.55
270.9	0.1311	26.862
271.3	0.1303	27.174
271.7	0.1294	27.486
272.1	0.1286	27.798
272.4	0.1278	27.832
272.8	0.1269	28.144
273.2	0.126	28.456
273.6	0.1252	28.768
274	0.1243	29.08
274.4	0.1234	29.392
274.8	0.1225	29.704
275.1	0.1216	29.738
275.5	0.1207	30.05
275.9	0.1197	30.362
276.3	0.1188	30.674
276.7	0.1178	30.986
277.1	0.1168	31.298
277.5	0.1158	31.61
277.8	0.1149	31.744
278.2	0.1139	32.056
278.6	0.1129	32.368
279	0.1118	32.68
279.4	0.1108	32.992
279.8	0.1098	33.304
280.2	0.1088	33.716
280.5	0.1077	33.75
280.9	0.1067	34.062
281.3	0.1056	34.374
281.7	0.1045	34.786
282.1	0.1035	35.098
282.5	0.1024	35.41
282.9	0.1013	35.722
283.2	0.1002	35.856
283.6	0.09911	36.168
284	0.09799	36.48
284.4	0.0969	36.892
284.8	0.09577	37.204
285.2	0.09465	37.516
285.6	0.09353	37.928
285.9	0.09241	37.962
286.3	0.09129	38.374
286.7	0.09017	38.686
287.1	0.08902	38.998
287.5	0.0879	39.41
287.9	0.08675	39.722
288.3	0.0856	40.134
288.6	0.08448	40.168
289	0.08334	40.58
289.4	0.08219	40.892
289.8	0.08107	41.304
290.2	0.07992	41.616
290.6	0.07877	42.028
291	0.07762	42.34
291.3	0.0765	42.474
291.7	0.07535	42.786
292.1	0.07423	43.198
292.5	0.07309	43.61
292.9	0.07196	43.922
293.3	0.07084	44.334
293.7	0.06972	44.646
294.1	0.0686	45.058
294.4	0.06748	45.192
294.8	0.06636	45.504
295.2	0.06526	45.916
295.6	0.06414	46.328
296	0.06305	46.64
296.4	0.06195	47.052
296.8	0.06086	47.464
297.1	0.05979	47.598
297.5	0.0587	47.91
297.9	0.05763	48.322
298.3	0.05659	48.734
298.7	0.05552	49.146
299.1	0.05448	49.558
299.5	0.05344	49.87
299.8	0.0524	50.004
300.2	0.05136	50.416
300.6	0.05034	50.828
301	0.04933	51.24
301.4	0.04834	51.652
301.8	0.04735	52.064
302.2	0.04637	52.376
302.5	0.04538	52.51
302.9	0.04442	52.922
303.3	0.04346	53.334
303.7	0.04252	53.746
304.1	0.04159	54.158
304.5	0.04065	54.57
304.9	0.03975	54.982
305.2	0.03884	55.116
305.6	0.03793	55.528
306	0.03705	55.94
306.4	0.03617	56.352
306.8	0.03531	56.764
307.2	0.03446	57.176
307.6	0.03361	57.588
307.9	0.03278	57.722
308.3	0.03198	58.134
308.7	0.03115	58.646
309.1	0.03035	59.058
309.5	0.02958	59.47
309.9	0.0288	59.882
310.3	0.02803	60.294
310.6	0.02728	60.428
311	0.02655	60.84
311.4	0.02583	61.352
311.8	0.02511	61.764
312.2	0.02441	62.176
312.6	0.02371	62.588
313	0.02303	63
313.3	0.02237	63.234
313.7	0.02171	63.646
314.1	0.02107	64.058
314.5	0.02043	64.57
314.9	0.01981	64.982
315.3	0.0192	65.394
315.7	0.01861	65.806
316	0.01802	66.04
316.4	0.01745	66.452
316.8	0.01689	66.864
317.2	0.01633	67.376
317.6	0.0158	67.788
318	0.01527	68.2
318.4	0.01475	68.712
318.8	0.01425	69.124
319.1	0.01375	69.358
319.5	0.01327	69.77
319.9	0.0128	70.182
320.3	0.01234	70.694
320.7	0.01189	71.106
321.1	0.01146	71.618
321.5	0.01103	72.03
321.8	0.01062	72.264
322.2	0.01021	72.676
322.6	0.00981	73.188
323	0.00943	73.6
323.4	0.00906	74.112
323.8	0.00869	74.524
324.2	0.00834	75.036
324.5	0.008	75.17
324.9	0.00766	75.682
325.3	0.00734	76.094
325.7	0.00702	76.606
326.1	0.00672	77.018
326.5	0.00642	77.53
326.9	0.00613	78.042
327.2	0.00585	78.176
327.6	0.00558	78.688
328	0.00532	79.1
328.4	0.00507	79.612
328.8	0.00483	80.124
329.2	0.00459	80.536
329.6	0.00437	81.048
329.9	0.00415	81.182
330.3	0.00394	81.694
330.7	0.00373	82.206
331.1	0.00354	82.618
331.5	0.00335	83.13
331.9	0.00317	83.642
332.3	0.00299	84.054
332.6	0.00282	84.288
333	0.00266	84.8
333.4	0.00251	85.312
333.8	0.00236	85.724
334.2	0.00222	86.236
334.6	0.00209	86.748
335	0.00196	87.16
335.3	0.00184	87.394
335.7	0.00172	87.906
336.1	0.00161	88.418
336.5	0.0015	88.83
336.9	0.0014	89.342
337.3	0.00131	89.854
337.7	0.00122	90.366
338	0.00113	90.5
338.4	0.00105	91.012
338.8	9.724E-4	91.524
339.2	9.004E-4	92.036
339.6	8.326E-4	92.448
340	7.69E-4	92.96
340.4	7.092E-4	93.472
340.8	6.537E-4	93.984
341.1	6.017E-4	94.218
